timestamp_sec,model_name,ns3_node_id,robot_x,robot_y,robot_z,distance_to_base,rssi_dbm,snr_db,packets_sent,packets_received,packets_lost,packet_loss_rate
24.4725,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4725,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4725,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4735,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4735,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4735,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4735,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4745,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4745,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4745,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4745,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4755,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4755,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4755,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4755,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4764,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4764,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4764,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4764,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4774,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4774,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4774,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4774,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4785,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4785,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4785,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4785,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4794,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4794,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4795,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4795,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4804,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4805,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4805,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4805,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4814,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4814,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4814,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4815,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4824,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4824,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4824,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4824,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4834,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4834,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4834,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4834,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4845,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4845,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4845,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4845,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4855,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4855,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4855,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4855,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4865,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4865,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4865,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4865,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4874,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4874,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4875,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4875,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4885,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4885,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4885,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4885,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4895,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4895,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4895,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4895,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4905,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4905,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4905,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4905,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4915,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4915,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4915,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4915,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4924,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4925,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4925,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4925,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4934,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4934,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4934,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4934,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4944,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4945,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4945,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4945,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4954,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4954,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4954,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4954,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4964,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4964,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4964,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4964,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4974,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4974,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4974,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4974,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4984,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4984,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4984,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4984,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.4994,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4994,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.4994,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.4994,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5004,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5004,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5004,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5004,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5014,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5014,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5014,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5014,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5025,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5025,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5025,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5025,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5034,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5034,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5035,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5035,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5044,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5044,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5045,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5045,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5054,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5055,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5055,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5055,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5065,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5065,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5065,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5065,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5075,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5075,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5075,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5075,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5084,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5085,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5085,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5085,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5094,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5094,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5094,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5095,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5104,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5104,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5104,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5104,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5114,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5115,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5115,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5115,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5124,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5124,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5124,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5124,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5134,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5134,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5134,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5134,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5144,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5145,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5145,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5145,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5154,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5154,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5154,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5154,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5164,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5164,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5164,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5164,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5174,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5174,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5174,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5174,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5184,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5184,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5184,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5184,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5194,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5194,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5194,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5194,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5204,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5204,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5204,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5204,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5214,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5214,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5214,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5214,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5225,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5225,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5225,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5225,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5235,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5235,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5235,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5235,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5245,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5246,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5246,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5246,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5254,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5254,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5255,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5255,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5264,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5264,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5264,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5265,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5274,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5274,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5274,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5274,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5284,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5284,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5284,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5284,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5294,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5294,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5294,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5294,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5304,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5304,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5304,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5304,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5315,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5315,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5315,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5315,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5324,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5325,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5325,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5325,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5335,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5335,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5335,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5335,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5344,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5344,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5344,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5345,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5354,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5354,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5354,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5355,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5364,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5364,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5364,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5364,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5375,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5375,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5375,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5375,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5384,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5385,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5385,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5385,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5395,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5395,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5395,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5395,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5405,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5405,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5405,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5405,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5415,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5415,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5415,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5415,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5424,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5424,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5425,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5425,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5434,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5434,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5434,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5434,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5444,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5444,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5444,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5444,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5454,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5454,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5454,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5455,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5464,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5464,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5464,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5464,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5474,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5474,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5474,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5474,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5484,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5484,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5484,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5484,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5495,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5495,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5495,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5495,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5505,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5505,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5505,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5505,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5515,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5515,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5515,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5515,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5524,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5525,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5525,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5525,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5534,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5535,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5535,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5535,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5545,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5545,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5545,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5545,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5555,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5555,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5555,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5556,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5565,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5565,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5565,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5565,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5575,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5575,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5575,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5575,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5584,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5584,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5584,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5585,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5594,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5594,robot_2,2,-5,0,0,5,-51.6262,42.3398,4,23,0,0
24.5594,robot_3,3,0,5,0,5,-51.6262,42.3398,4,23,0,0
24.5594,robot_4,4,0,-5,0,5,-51.6262,42.3398,4,23,0,0
24.5604,robot_1,1,5,0,0,5,-51.6262,42.3398,4,23,0,0
